local_idx,UPC,n_weeks_offered,tot_move
123,2820000102,13,4904
124,2820000127,13,4902
125,2820000274,13,4896
126,2820011110,13,4895
127,2820010431,13,4889
128,4330000003,13,4859
129,1230015713,13,4821
130,2610000534,13,4771
131,1230012413,12,4565
132,2820000840,12,4551
133,2820000805,12,4515
134,2820000851,12,4492
135,1230020055,12,4457
136,1100000127,11,4223
137,4330000006,11,4185
138,4330000039,11,4184
139,2610000750,11,4157
140,1230013013,11,4141
141,2720000254,11,4132
142,1230000001,11,4019
143,1230012613,11,4008
144,2610000264,11,3965
145,1230000094,10,3903
146,2720001120,10,3813
147,1100012608,10,3804
148,2820000271,10,3781
149,2820010426,10,3768
150,2820011610,10,3749
151,2820000157,10,3747
152,2820010290,10,3726
153,1230015513,10,3722
154,1230011313,10,3718
155,2610000550,10,3655
156,1230000019,10,3626
157,2720000232,9,3458
158,2720001118,9,3456
159,1230070999,9,3446
160,2720001127,9,3421
161,2720000227,9,3402
162,2820010180,9,3394
163,4330000027,9,3394
164,2720000226,9,3391
165,2610000347,9,3384
166,2820010530,9,3379
167,1230000036,9,3358
168,2610000177,9,3349
169,1230015113,9,3335
170,1230010113,9,3331
171,2820000848,9,3318
172,1230000057,9,3209
173,2720000261,8,3058
174,2820010650,8,3042
175,4330002108,8,3041
176,2820000627,8,3040
177,2820011800,8,3023
178,2610000277,8,2999
179,2820000275,8,2999
180,2820010720,8,2994
181,2820000180,8,2968
182,2820000104,8,2962
183,1230013113,8,2958
184,2040000000,8,2937
185,1100012808,8,2915
186,2610000437,8,2881
187,1230066599,7,2728
188,2610080244,7,2695
189,2820011630,7,2689
190,4330000018,7,2682
191,2720001116,7,2669
192,1230015813,7,2663
193,1230011713,7,2657
194,2820000890,7,2655
195,1100012708,7,2644
196,2820000821,7,2629
197,1230012513,7,2621
198,2820010416,7,2610
199,1100000126,7,2589
200,2820000211,7,2578
201,2820000841,7,2570
202,1230012813,7,2548
203,1230000053,7,2526
204,1230000093,6,2362
205,2820010770,6,2331
206,2820011100,6,2316
207,2820010500,6,2288
208,2820010631,6,2285
209,2720001164,6,2284
210,2720000293,6,2283
211,1230010413,6,2252
212,2610000507,6,2251
213,2820000159,6,2221
214,2720000294,6,2194
215,1230071099,6,2178
216,2610000040,6,2137
217,2040000035,5,1974
218,2820010601,5,1919
219,2610000637,5,1916
220,2720000559,5,1913
221,2610000377,5,1910
222,4330007538,5,1910
223,4330006538,5,1895
224,2720001126,5,1876
225,2820010040,5,1867
226,2820000872,5,1861
227,2820011830,5,1861
228,4330007528,5,1852
229,1230011813,5,1845
230,1230021679,5,1843
231,1230066713,5,1839
232,2610000514,5,1838
233,4330006518,5,1814
234,4330000004,5,1813
235,2040000001,5,1778
236,1230015913,4,1575
237,2610000357,4,1568
238,1100000286,4,1564
239,1230013513,4,1540
240,1100012908,4,1533
241,2820010710,4,1515
242,2820011620,4,1515
243,2820012880,4,1504
244,2720001125,4,1496
245,1230025513,4,1494
246,2820000120,4,1482
247,2820011200,4,1474
248,2820010760,4,1468
249,1230000091,4,1460
250,4330000094,4,1456
251,1230020276,4,1443
252,2820000183,4,1422
253,2820000287,4,1422
254,2820000289,4,1422
255,2820000852,4,1422
256,1230016713,4,1418
257,1230011213,3,1163
258,2820000286,3,1159
259,2820012700,3,1157
260,2820011010,3,1152
261,1230015213,3,1151
262,2820011600,3,1150
263,1230010713,3,1145
264,1230019413,3,1143
265,2610000167,3,1143
266,2720000292,3,1139
267,2820010480,3,1130
268,2720000295,3,1126
269,2820010510,3,1120
270,1230010313,3,1117
271,1230000042,3,1112
272,2610030750,3,1112
273,2820000837,3,1105
274,4330000095,3,1100
275,1230014213,3,1098
276,1230010213,3,1094
277,2820000636,3,1084
278,2610000297,3,1083
279,2820000620,3,1080
280,2820010900,3,1080
281,2820000145,3,1065
282,1230017213,2,791
283,1230070399,2,788
284,2720001128,2,778
285,4330002068,2,778
286,2820000626,2,776
287,2820016290,2,775
288,2820016250,2,769
289,2820011030,2,768
290,1230015313,2,766
291,1230070413,2,760
292,2820010910,2,757
293,2820016270,2,757
294,2820010400,2,756
295,1230016613,2,754
296,2820012110,2,754
297,2820012890,2,753
298,2610030550,2,751
299,2720000276,2,751
300,4330002078,2,746
301,2610000030,2,745
302,2820012100,2,739
303,2820012750,2,739
304,2820011596,2,737
305,1230000058,2,725
306,1230071013,2,715
307,2820000624,2,712
308,2820000210,2,711
309,2820011040,2,711
310,1230000066,2,710
311,1230000008,2,707
312,1230021676,1,399
313,1230071299,1,396
314,2720001264,1,394
315,2820000288,1,394
316,2820010640,1,394
317,1230070799,1,393
318,2820000628,1,393
319,1230011913,1,392
320,2720001114,1,392
321,2820012710,1,392
322,2820016280,1,392
323,2720000597,1,391
324,2720001113,1,391
325,4330002058,1,391
326,2820000877,1,388
327,2820016240,1,388
328,1230070913,1,385
329,4330002048,1,385
330,2610030570,1,384
331,2720001119,1,384
332,2820011270,1,384
333,2720001137,1,383
334,2820012860,1,383
335,4330002088,1,383
336,2820011450,1,381
337,4330000012,1,381
338,2040005038,1,374
339,2720001129,1,372
340,2820010370,1,372
341,2820011566,1,372
342,2720001111,1,370
343,2720001112,1,370
344,2820010216,1,370
345,1230066613,1,365
346,1230020166,1,356
347,4330007568,1,356
348,1230013413,1,355
349,2820000893,1,354
