choice_set,item,n_choices,n_chosen,cp,n_weeks_offered
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",17,444,6,0.0135135135135135,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",18,444,1,0.00225225225225225,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",20,444,2,0.0045045045045045,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",21,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",22,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",23,444,2,0.0045045045045045,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",25,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",26,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",28,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",30,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",32,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",33,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",34,444,1,0.00225225225225225,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",37,444,2,0.0045045045045045,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",38,444,7,0.0157657657657658,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",40,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",42,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",43,444,1,0.00225225225225225,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",45,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",46,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",47,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",48,444,1,0.00225225225225225,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",49,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",52,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",55,444,3,0.00675675675675676,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",71,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",75,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,23,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,55,71,75,85]",85,444,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",0,725,453,0.624827586206897,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",1,725,3,0.00413793103448276,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",2,725,2,0.00275862068965517,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",3,725,34,0.0468965517241379,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",4,725,73,0.100689655172414,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",5,725,23,0.0317241379310345,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",6,725,5,0.00689655172413793,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",7,725,62,0.0855172413793103,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",8,725,3,0.00413793103448276,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",12,725,14,0.0193103448275862,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",13,725,3,0.00413793103448276,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",16,725,1,0.00137931034482759,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",17,725,19,0.0262068965517241,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",18,725,2,0.00275862068965517,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",20,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",21,725,4,0.00551724137931034,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",22,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",25,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",26,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",28,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",30,725,1,0.00137931034482759,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",32,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",33,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",34,725,3,0.00413793103448276,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",37,725,3,0.00413793103448276,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",38,725,8,0.0110344827586207,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",40,725,2,0.00275862068965517,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",42,725,1,0.00137931034482759,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",43,725,1,0.00137931034482759,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",45,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",46,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",47,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",48,725,2,0.00275862068965517,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",49,725,2,0.00275862068965517,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",52,725,1,0.00137931034482759,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",71,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",75,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,21,22,25,26,28,30,32,33,34,37,38,40,42,43,45,46,47,48,49,52,71,75,85]",85,725,0,0,4
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",0,355,215,0.605633802816901,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",1,355,1,0.0028169014084507,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",2,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",3,355,12,0.0338028169014084,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",4,355,40,0.112676056338028,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",5,355,11,0.0309859154929577,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",6,355,5,0.0140845070422535,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",7,355,36,0.101408450704225,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",8,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",12,355,12,0.0338028169014084,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",13,355,3,0.00845070422535211,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",16,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",17,355,5,0.0140845070422535,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",18,355,2,0.00563380281690141,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",20,355,1,0.0028169014084507,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",22,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",25,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",26,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",28,355,1,0.0028169014084507,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",30,355,2,0.00563380281690141,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",32,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",33,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",34,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",37,355,1,0.0028169014084507,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",38,355,3,0.00845070422535211,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",40,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",42,355,2,0.00563380281690141,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",45,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",46,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",47,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",48,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",49,355,3,0.00845070422535211,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",59,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",71,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",75,355,0,0,2
"[0,1,2,3,4,5,6,7,8,12,13,16,17,18,20,22,25,26,28,30,32,33,34,37,38,40,42,45,46,47,48,49,59,71,75,85]",85,355,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",0,1692,982,0.580378250591017,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",1,1692,2,0.00118203309692671,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",2,1692,2,0.00118203309692671,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",3,1692,126,0.074468085106383,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",4,1692,178,0.105200945626478,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",5,1692,88,0.0520094562647754,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",6,1692,2,0.00118203309692671,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",7,1692,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",8,1692,4,0.00236406619385343,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",9,1692,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",10,1692,2,0.00118203309692671,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",11,1692,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",12,1692,46,0.0271867612293144,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",13,1692,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",14,1692,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",15,1692,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",16,1692,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",17,1692,16,0.00945626477541371,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,55,56,57,58,60,61,64,65,67,68,70,71,72,73,75,76,77,78,80,81,83,84,85]",18,1692,6,0.00354609929078014,8
