local_idx,UPC,n_weeks_offered,tot_move
201,2820010710,3,1171
202,2820010530,3,1164
203,4330002028,3,1161
204,2720001117,3,1158
205,1230012613,3,1157
206,1230021675,3,1157
207,2820000848,3,1157
208,4330002088,3,1153
209,4330002058,3,1152
210,1230012813,3,1139
211,2820010500,3,1138
212,2820011630,3,1127
213,2610000437,3,1126
214,2720000227,3,1123
215,2610000297,3,1113
216,2610000770,2,793
217,1230017213,2,789
218,2720000228,2,787
219,7592605036,2,787
220,2820010910,2,785
221,1230011213,2,783
222,2820011100,2,783
223,2720000229,2,778
224,2820011010,2,777
225,2610000357,2,773
226,2820000143,2,773
227,2820000144,2,772
228,2820010050,2,772
229,2820010760,2,771
230,1230015213,2,770
231,2610000647,2,769
232,2820010520,2,769
233,2820011110,2,769
234,2820010400,2,768
235,1230012913,2,767
236,2820010216,2,765
237,2820010631,2,764
238,4330006518,2,764
239,2820011420,2,763
240,2610000277,2,762
241,2820011450,2,762
242,1100000606,2,758
243,2820010416,2,756
244,2820010601,2,756
245,2820000888,2,754
246,4330000040,2,752
247,1230014613,2,745
248,2820000275,2,740
249,1230012513,2,731
250,1230010513,1,397
251,1230010313,1,396
252,2820012100,1,394
253,4330000086,1,394
254,1230010713,1,392
255,2820011830,1,392
256,4330006538,1,392
257,2820010770,1,391
258,4330000094,1,391
259,2720001266,1,388
260,2820000621,1,388
261,2720001116,1,387
262,2820012860,1,387
263,2820000142,1,386
264,2820011596,1,386
265,4330002208,1,385
266,1100016008,1,383
267,1230012213,1,383
268,2820010370,1,383
269,2820011030,1,383
270,2820011040,1,383
271,1230013113,1,382
272,2820010900,1,382
273,4330002078,1,382
274,2610030750,1,381
275,2820010431,1,381
276,2820010480,1,381
277,2610000517,1,377
278,2610000177,1,375
279,1230000034,1,374
280,2820010510,1,372
281,4330000020,1,372
282,2820012890,1,371
283,2610000267,1,369
284,2610030570,1,369
285,2720001118,1,369
286,1230010213,1,368
