choice_set,item,n_choices,n_chosen,cp,n_weeks_offered
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",1,356,82,0.230337078651685,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",2,356,69,0.193820224719101,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",3,356,14,0.0393258426966292,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",4,356,0,0,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",5,356,4,0.0112359550561798,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",6,356,1,0.00280898876404494,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",7,356,51,0.143258426966292,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",8,356,26,0.0730337078651685,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",9,356,1,0.00280898876404494,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",10,356,20,0.0561797752808989,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",11,356,4,0.0112359550561798,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",12,356,22,0.0617977528089888,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",13,356,0,0,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",14,356,0,0,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",15,356,11,0.0308988764044944,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",16,356,18,0.050561797752809,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",20,356,15,0.0421348314606742,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",21,356,15,0.0421348314606742,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22]",22,356,3,0.00842696629213483,14
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",0,130,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",1,130,18,0.138461538461538,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",2,130,38,0.292307692307692,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",3,130,8,0.0615384615384615,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",4,130,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",5,130,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",6,130,2,0.0153846153846154,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",7,130,20,0.153846153846154,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",8,130,3,0.0230769230769231,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",9,130,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",10,130,5,0.0384615384615385,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",11,130,13,0.1,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",12,130,4,0.0307692307692308,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",13,130,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",14,130,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",15,130,1,0.00769230769230769,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",20,130,6,0.0461538461538462,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",21,130,10,0.0769230769230769,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22]",22,130,2,0.0153846153846154,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",0,390,0,0,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",1,390,68,0.174358974358974,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",2,390,100,0.256410256410256,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",3,390,20,0.0512820512820513,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",4,390,0,0,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",5,390,8,0.0205128205128205,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",6,390,5,0.0128205128205128,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",7,390,60,0.153846153846154,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",8,390,17,0.0435897435897436,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",9,390,0,0,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",10,390,12,0.0307692307692308,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",11,390,28,0.0717948717948718,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",12,390,30,0.0769230769230769,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",13,390,0,0,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",14,390,0,0,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",20,390,16,0.041025641025641,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",21,390,14,0.0358974358974359,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21,22]",22,390,12,0.0307692307692308,13
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",0,56,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",1,56,3,0.0535714285714286,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",2,56,15,0.267857142857143,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",3,56,3,0.0535714285714286,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",4,56,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",5,56,3,0.0535714285714286,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",6,56,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",7,56,14,0.25,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",8,56,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",9,56,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",10,56,1,0.0178571428571429,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",11,56,7,0.125,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",12,56,3,0.0535714285714286,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",13,56,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",14,56,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",20,56,4,0.0714285714285714,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,20,21]",21,56,3,0.0535714285714286,2
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",0,518,1,0.00193050193050193,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",1,518,97,0.187258687258687,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",2,518,173,0.333976833976834,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",3,518,36,0.0694980694980695,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",4,518,36,0.0694980694980695,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",5,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",6,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",7,518,21,0.0405405405405405,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",8,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",9,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",10,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",11,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",12,518,71,0.137065637065637,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",15,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",16,518,1,0.00193050193050193,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",17,518,46,0.0888030888030888,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",18,518,23,0.0444015444015444,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",19,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",20,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",21,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",22,518,0,0,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23]",23,518,13,0.0250965250965251,20
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",0,180,1,0.00555555555555556,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",1,180,42,0.233333333333333,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",2,180,57,0.316666666666667,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",3,180,15,0.0833333333333333,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",4,180,19,0.105555555555556,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",5,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",6,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",7,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",8,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",9,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",10,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",11,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",12,180,15,0.0833333333333333,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",15,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",16,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",17,180,21,0.116666666666667,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",18,180,6,0.0333333333333333,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",19,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",21,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",22,180,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,22,23]",23,180,4,0.0222222222222222,8
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",0,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",1,121,15,0.12396694214876,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",2,121,39,0.322314049586777,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",3,121,9,0.0743801652892562,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",4,121,16,0.132231404958678,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",5,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",6,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",7,121,8,0.0661157024793388,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",8,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",9,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",10,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",11,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",12,121,15,0.12396694214876,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",15,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",16,121,1,0.00826446280991736,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",17,121,18,0.148760330578512,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",19,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",20,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",21,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,19,20,21,22]",22,121,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",0,209,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",1,209,51,0.244019138755981,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",2,209,58,0.277511961722488,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",3,209,10,0.0478468899521531,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",4,209,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",5,209,7,0.0334928229665072,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",6,209,2,0.00956937799043062,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",7,209,37,0.177033492822967,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",8,209,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",9,209,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",10,209,8,0.0382775119617225,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",11,209,25,0.119617224880383,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",13,209,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",14,209,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",20,209,11,0.0526315789473684,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,20,33]",33,209,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",0,43,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",1,43,9,0.209302325581395,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",2,43,18,0.418604651162791,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",3,43,2,0.0465116279069767,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",4,43,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",5,43,3,0.0697674418604651,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",6,43,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",7,43,8,0.186046511627907,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",8,43,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",9,43,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",10,43,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",11,43,3,0.0697674418604651,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",13,43,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",14,43,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14,33]",33,43,0,0,2
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",0,199,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",1,199,53,0.266331658291457,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",2,199,55,0.276381909547739,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",3,199,10,0.050251256281407,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",4,199,10,0.050251256281407,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",5,199,5,0.0251256281407035,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",6,199,3,0.0150753768844221,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",7,199,28,0.14070351758794,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",8,199,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",9,199,1,0.0050251256281407,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",10,199,7,0.0351758793969849,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",11,199,27,0.135678391959799,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",13,199,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,11,13,14]",14,199,0,0,8
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",0,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",1,72,14,0.194444444444444,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",2,72,21,0.291666666666667,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",3,72,4,0.0555555555555556,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",4,72,2,0.0277777777777778,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",5,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",6,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",7,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",8,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",9,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",10,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",12,72,13,0.180555555555556,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",15,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",16,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",17,72,15,0.208333333333333,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",18,72,2,0.0277777777777778,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",19,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",23,72,0,0,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23,24]",24,72,1,0.0138888888888889,4
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",0,129,0,0,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",1,129,34,0.263565891472868,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",2,129,28,0.217054263565891,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",3,129,8,0.062015503875969,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",4,129,11,0.0852713178294574,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",5,129,0,0,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",6,129,0,0,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",7,129,0,0,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",8,129,0,0,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",9,129,0,0,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",10,129,0,0,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",12,129,23,0.178294573643411,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",15,129,0,0,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",16,129,0,0,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",17,129,22,0.170542635658915,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",18,129,2,0.0155038759689922,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",19,129,0,0,6
"[0,1,2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,23]",23,129,1,0.00775193798449612,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",0,188,1,0.00531914893617021,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",1,188,31,0.164893617021277,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",2,188,65,0.345744680851064,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",3,188,12,0.0638297872340425,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",4,188,18,0.0957446808510638,10
